false,false,1.0,1,61.794018,98.071655,92.0
false,false,1.0,2,73.26733,98.29901,94.666664
false,false,1.0,3,56.435646,97.85477,90.691826
false,false,2.0,1,30.333334,93.53533,81.484375
false,false,2.0,2,43.0,95.27289,82.07393
false,false,2.0,3,27.000002,95.3132,80.21334
false,false,3.0,1,27.333334,94.175735,75.36439
false,false,3.0,2,24.0,93.13329,72.83883
false,false,3.0,3,21.5,94.05249,74.0046
true,false,1.0,1,71.096344,98.51315,93.86666
true,false,1.0,2,62.376236,97.72759,92.13333
true,false,1.0,3,80.19802,98.429245,93.6
true,false,2.0,1,42.666668,96.585915,89.93813
true,false,2.0,2,81.0,98.51114,94.84918
true,false,2.0,3,76.0,98.28355,93.37029
true,false,3.0,1,42.0,96.03017,87.82619
true,false,3.0,2,19.0,91.1391,64.11847
true,false,3.0,3,26.499998,95.65685,80.60195
true,true,1.0,1,83.3887,99.0641,95.95975
true,true,1.0,2,92.07921,98.74536,97.52705
true,true,1.0,3,62.376236,97.94249,91.335846
true,true,2.0,1,49.333336,96.60329,85.19712
true,true,2.0,2,47.0,96.86966,89.75231
true,true,2.0,3,40.0,96.1203,93.2563
true,true,3.0,1,65.66667,97.445755,90.243996
true,true,3.0,2,29.0,94.79963,77.21487
true,true,3.0,3,43.5,96.69264,86.82762
false,true,1.0,1,91.0299,98.771095,95.34592
false,true,1.0,2,86.13861,98.97293,95.73082
false,true,1.0,3,100.0,99.46754,99.333336
false,true,2.0,1,63.0,97.75983,94.57914
false,true,2.0,2,39.0,95.39304,84.31585
false,true,2.0,3,77.0,98.131134,92.57641
false,true,3.0,1,57.333332,97.70504,91.69066
false,true,3.0,2,30.5,95.37475,80.661385
false,true,3.0,3,49.0,97.24996,93.10204
