false,false,1.0,1,56.478405,98.39653,93.2
false,false,1.0,2,70.297035,98.49637,94.26666
false,false,1.0,3,100.0,99.03762,96.933334
false,false,2.0,1,38.0,95.343376,84.612236
false,false,2.0,2,42.0,96.2031,85.74056
false,false,2.0,3,41.0,97.137955,86.91851
false,false,3.0,1,63.0,97.180115,89.46325
false,false,3.0,2,13.500001,91.81329,65.05002
false,false,3.0,3,32.5,92.37313,74.90276
false,true,1.0,1,46.843853,97.46321,95.066666
false,true,1.0,2,91.08911,98.94257,96.19874
false,true,1.0,3,100.0,99.136665,97.67044
false,true,2.0,1,72.333336,98.08019,91.43789
false,true,2.0,2,27.000002,95.83612,81.23198
false,true,2.0,3,73.0,97.850204,95.09881
false,true,3.0,1,56.333332,97.27242,91.35945
false,true,3.0,2,15.000001,93.55702,72.51519
false,true,3.0,3,81.5,98.26814,93.13386
true,true,1.0,1,78.07309,98.5571,96.72956
true,true,1.0,2,100.0,99.563896,98.4
true,true,1.0,3,78.21782,98.28427,94.26666
true,true,2.0,1,58.0,97.49065,91.35878
true,true,2.0,2,70.0,97.4078,93.42979
true,true,2.0,3,62.0,97.62949,92.046394
true,true,3.0,1,51.666664,96.599365,91.45436
true,true,3.0,2,31.0,95.287094,81.20962
true,true,3.0,3,70.0,97.786606,94.26138
true,false,1.0,1,100.0,99.20938,95.738365
true,false,1.0,2,46.534653,97.68383,91.6
true,false,1.0,3,60.396038,97.48718,88.4
true,false,2.0,1,85.0,98.57549,95.13739
true,false,2.0,2,45.0,96.80063,90.170166
true,false,2.0,3,97.0,98.857185,98.22756
true,false,3.0,1,48.0,97.7449,91.90348
true,false,3.0,2,4.5,95.21233,96.779724
true,false,3.0,3,23.5,94.7842,82.50833
