false,false,1.0,1,61.794018,97.528435,95.43145
false,false,1.0,2,72.27723,98.598206,92.44025
false,false,1.0,3,84.15842,98.79839,95.6
false,false,2.0,1,18.666666,93.53007,84.13879
false,false,2.0,2,51.0,96.5783,88.15231
false,false,2.0,3,48.0,97.165016,88.75868
false,false,3.0,1,36.0,95.798615,83.9009
false,false,3.0,2,12.5,91.45612,66.8412
false,false,3.0,3,40.5,97.12537,88.97573
false,true,1.0,1,86.71097,98.32383,92.860374
false,true,1.0,2,83.16832,98.3187,93.04654
false,true,1.0,3,100.0,98.64291,97.73333
false,true,2.0,1,56.666668,97.08913,88.12423
false,true,2.0,2,25.0,95.532616,80.71296
false,true,2.0,3,74.0,98.186424,94.30894
false,true,3.0,1,30.333334,95.50929,82.469055
false,true,3.0,2,8.0,89.95956,56.283726
false,true,3.0,3,21.0,93.3824,71.480194
true,true,1.0,1,96.34551,98.73714,98.13333
true,true,1.0,2,75.24753,98.272415,94.31447
true,true,1.0,3,46.534653,97.47723,88.316986
true,true,2.0,1,54.000004,96.66283,93.036446
true,true,2.0,2,58.0,97.04085,87.257576
true,true,2.0,3,83.0,98.48198,93.98073
true,true,3.0,1,17.0,92.382225,76.02599
true,true,3.0,2,22.0,95.82702,84.57159
true,true,3.0,3,15.000001,91.71307,64.859566
true,false,1.0,1,80.066444,98.60155,95.65786
true,false,1.0,2,60.396038,97.964355,92.4
true,false,1.0,3,81.18812,98.287506,96.16101
true,false,2.0,1,57.333332,96.76357,89.52423
true,false,2.0,2,51.0,96.98008,88.71928
true,false,2.0,3,44.0,96.26487,85.35442
true,false,3.0,1,49.0,96.324005,87.84021
true,false,3.0,2,16.5,86.59785,54.048
true,false,3.0,3,16.0,93.063995,87.44036
