false,false,1.0,1,35.880398,96.78959,94.4
false,false,1.0,2,12.871287,95.22574,92.77484
false,false,1.0,3,23.762377,96.57132,85.2
false,false,2.0,1,0.0,59.671562,72.6975
false,false,2.0,2,27.000002,95.756615,82.2075
false,false,2.0,3,39.0,96.31596,87.197075
false,false,3.0,1,55.666668,97.23313,86.95873
false,false,3.0,2,39.5,96.63869,87.560005
false,false,3.0,3,33.0,94.736046,78.27073
true,true,1.0,1,27.906979,96.491455,85.47672
true,true,1.0,2,59.40594,96.97919,91.02893
true,true,1.0,3,33.663364,95.646866,89.066666
true,true,2.0,1,54.333336,97.220055,89.811584
true,true,2.0,2,46.0,97.33265,88.23128
true,true,2.0,3,45.0,96.41734,84.7507
true,true,3.0,1,23.666666,92.698296,74.42465
true,true,3.0,2,21.5,94.62248,77.33867
true,true,3.0,3,16.5,89.854805,62.789642
false,true,1.0,1,34.88372,94.76922,81.333336
false,true,1.0,2,73.26733,98.374916,95.46667
false,true,1.0,3,88.11881,98.580864,94.933334
false,true,2.0,1,54.666668,97.465935,90.41681
false,true,2.0,2,86.0,98.78677,95.324776
false,true,2.0,3,51.0,96.77209,88.9525
false,true,3.0,1,22.333332,94.9422,79.467514
false,true,3.0,2,23.0,93.01834,73.5166
false,true,3.0,3,27.5,94.048386,74.86151
true,false,1.0,1,100.0,99.31393,97.6
true,false,1.0,2,100.0,99.14751,98.42013
true,false,1.0,3,100.0,99.89331,99.86666
true,false,2.0,1,79.0,98.636314,94.56568
true,false,2.0,2,52.999996,97.32787,90.11104
true,false,2.0,3,36.0,95.30267,81.88508
true,false,3.0,1,76.666664,98.23871,94.76811
true,false,3.0,2,33.5,95.58683,81.096146
true,false,3.0,3,20.0,93.84402,73.320595
