false,false,1.0,1,62.126244,97.606606,92.0
false,false,1.0,2,73.26733,98.50048,92.88301
false,false,1.0,3,79.207924,98.39953,92.666664
false,false,2.0,1,44.333332,96.934074,87.32888
false,false,2.0,2,35.0,95.27022,81.7578
false,false,2.0,3,43.0,95.99418,84.514336
false,false,3.0,1,5.0,92.13218,85.35132
false,false,3.0,2,43.0,93.49571,74.13138
false,false,3.0,3,92.0,98.44297,95.99145
true,true,1.0,1,48.504986,93.94817,84.933334
true,true,1.0,2,80.19802,98.48643,93.6
true,true,1.0,3,100.0,98.76639,94.666664
true,true,2.0,1,45.333336,96.96796,92.214165
true,true,2.0,2,61.0,97.71872,96.38911
true,true,2.0,3,22.0,90.404,79.05294
true,true,3.0,1,76.33333,98.05969,96.59022
true,true,3.0,2,18.5,94.41232,74.99326
true,true,3.0,3,55.5,94.90791,87.58685
false,true,1.0,1,78.40531,98.70365,96.87798
false,true,1.0,2,52.47525,98.29241,94.53333
false,true,1.0,3,100.0,99.78868,99.73334
false,true,2.0,1,65.66667,97.55343,90.86758
false,true,2.0,2,71.0,98.247086,93.78567
false,true,2.0,3,62.0,97.68764,91.82505
false,true,3.0,1,39.0,94.02854,80.316536
false,true,3.0,2,11.5,93.82756,77.597885
false,true,3.0,3,23.5,90.04762,73.51333
true,false,1.0,1,75.41528,98.14803,94.666664
true,false,1.0,2,100.0,99.56304,98.40251
true,false,1.0,3,64.35644,97.737595,91.04906
true,false,2.0,1,100.0,98.51776,93.65962
true,false,2.0,2,100.0,98.85596,96.18522
true,false,2.0,3,60.000004,97.57549,89.96675
true,false,3.0,1,17.333334,92.13246,77.46339
true,false,3.0,2,12.5,92.7807,74.34895
true,false,3.0,3,50.5,94.62231,90.495
