false,false,1.0,1,39.202656,93.52315,74.666664
false,false,1.0,2,39.603962,95.43762,87.066666
false,false,1.0,3,6.930693,93.73795,90.8
false,false,2.0,1,17.333334,95.60799,79.78503
false,false,2.0,2,43.0,96.78277,87.19502
false,false,2.0,3,41.0,96.056404,91.81627
false,false,3.0,1,67.333336,97.93452,96.65741
false,false,3.0,2,33.0,95.27851,79.33412
false,false,3.0,3,14.5,93.04615,71.32823
true,false,1.0,1,0.0,92.72469,85.97987
true,false,1.0,2,100.0,99.17538,96.53333
true,false,1.0,3,97.0297,98.84645,95.73333
true,false,2.0,1,89.666664,98.77078,95.0478
true,false,2.0,2,56.0,97.803535,91.36417
true,false,2.0,3,55.0,96.82427,87.207016
true,false,3.0,1,42.666668,95.287964,82.95193
true,false,3.0,2,21.5,93.06043,75.23679
true,false,3.0,3,26.0,92.83635,78.39633
false,true,1.0,1,60.132893,95.404175,80.799995
false,true,1.0,2,67.32673,97.62575,96.61635
false,true,1.0,3,92.07921,99.38482,98.46037
false,true,2.0,1,17.0,94.52779,91.03122
false,true,2.0,2,74.0,98.31047,93.70676
false,true,2.0,3,25.0,94.314415,90.67521
false,true,3.0,1,32.333332,90.17384,53.95299
false,true,3.0,2,31.5,95.843414,87.5074
false,true,3.0,3,17.0,95.25525,87.9132
true,true,1.0,1,33.554817,94.11761,83.962265
true,true,1.0,2,58.41584,97.111145,87.2
true,true,1.0,3,36.633663,92.94059,75.86666
true,true,2.0,1,87.0,98.34299,94.00227
true,true,2.0,2,40.0,96.48716,86.65196
true,true,2.0,3,27.000002,96.11975,92.73013
true,true,3.0,1,37.666668,94.2858,88.10843
true,true,3.0,2,57.5,95.88433,91.84624
true,true,3.0,3,50.5,96.2191,84.73207
