false,false,1.0,1,66.44518,97.90531,89.962265
false,false,1.0,2,71.28713,98.20466,93.73334
false,false,1.0,3,70.297035,97.80414,89.86667
false,false,2.0,1,57.0,97.611565,91.65198
false,false,2.0,2,43.0,95.31713,80.933334
false,false,2.0,3,65.0,97.2601,87.75231
false,false,3.0,1,35.0,94.48457,84.68285
false,false,3.0,2,36.5,96.9895,95.62531
false,false,3.0,3,17.5,91.426125,78.53333
true,false,1.0,1,58.803986,97.30618,93.59497
true,false,1.0,2,81.18812,98.92607,95.57987
true,false,1.0,3,80.19802,98.409904,95.46667
true,false,2.0,1,58.333332,96.83444,85.27978
true,false,2.0,2,78.0,97.908264,94.20093
true,false,2.0,3,75.0,98.060425,92.3003
true,false,3.0,1,43.0,95.821304,86.19078
true,false,3.0,2,19.0,92.74342,71.390656
true,false,3.0,3,34.5,96.99154,88.668625
true,true,1.0,1,65.4485,97.81967,94.04528
true,true,1.0,2,52.47525,96.99294,88.176094
true,true,1.0,3,61.38614,97.268036,87.3283
true,true,2.0,1,79.333336,98.34055,94.23
true,true,2.0,2,34.0,95.97459,87.02271
true,true,2.0,3,46.0,97.19508,93.96511
true,true,3.0,1,46.666668,95.543495,87.35676
true,true,3.0,2,21.5,93.801865,77.24322
true,true,3.0,3,13.0,94.63168,85.8774
false,true,1.0,1,100.0,99.49661,98.53333
false,true,1.0,2,81.18812,98.07838,92.110695
false,true,1.0,3,100.0,99.002495,97.86667
false,true,2.0,1,58.0,97.23689,92.33242
false,true,2.0,2,39.0,97.482,96.004776
false,true,2.0,3,67.0,97.771866,92.9185
false,true,3.0,1,46.0,97.03101,89.85812
false,true,3.0,2,46.0,96.63146,88.82527
false,true,3.0,3,26.0,94.84956,80.973145
